City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
348,paita,-5.0892,-81.1144,28.25,65,94,4.84,PE,2023-04-28 10:42:26
349,kerikeri,-35.2268,173.9474,15.51,95,100,5.24,NZ,2023-04-28 10:42:27
350,periyakulam,10.1167,77.55,26.82,71,95,0.43,IN,2023-04-28 10:42:27
351,hilo,19.7297,-155.09,27.38,84,0,2.57,US,2023-04-28 10:42:27
352,blackwater,-23.5833,148.8833,18.39,87,90,2.9,AU,2023-04-28 10:42:28
353,crane,31.3974,-102.3501,22.01,32,3,9.27,US,2023-04-28 10:42:28
354,cururupu,-1.8283,-44.8683,28.45,77,73,1.17,BR,2023-04-28 10:42:28
355,boju,7.3783,7.9112,29.62,56,81,2.73,NG,2023-04-28 10:42:29
356,yabelo,4.8833,38.0833,16.25,89,100,1.57,ET,2023-04-28 10:42:29
357,douz,33.4663,9.0203,29.74,20,0,3.23,TN,2023-04-28 10:42:30
358,tippi,7.2,35.45,18.57,98,92,1.38,ET,2023-04-28 10:42:30
359,tsaratanana,-16.7833,47.65,22.32,71,9,3.49,MG,2023-04-28 10:42:31
360,mazagao,-0.115,-51.2894,32.03,66,75,2.19,BR,2023-04-28 10:42:31
361,prudentopolis,-25.2131,-50.9778,20.52,64,88,1.85,BR,2023-04-28 10:42:31
362,mendoza,-32.8908,-68.8272,23.74,41,20,5.66,AR,2023-04-28 10:42:09
363,callao,-12.0667,-77.15,26.16,69,20,5.66,PE,2023-04-28 10:42:32
364,santa cruz,-17.8,-63.1667,29.7,65,40,6.69,BO,2023-04-28 10:42:32
365,kampong cham,11.9934,105.4635,28.58,67,86,4.54,KH,2023-04-28 10:42:33
366,n'zeto,-7.2312,12.8666,25.92,89,100,2.7,AO,2023-04-28 10:42:33
367,calingasta,-31.3308,-69.4078,29.73,6,0,8.5,AR,2023-04-28 10:42:33
368,rustenburg,-25.6676,27.2421,22.76,40,32,1.03,ZA,2023-04-28 10:42:34
369,taza,34.25,-3.75,32.56,18,80,2.41,MA,2023-04-28 10:42:34
370,vega de alatorre,20.0333,-96.6333,29.39,67,12,3.44,MX,2023-04-28 10:42:35
