Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source
BRA,Brazil,Americas,Latin America and the Caribbean,Arms seized,by other suspected offences,Other trafficking,na,na,2018,Counts,0,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms seized,by other suspected offences,Other trafficking,na,na,2017,Counts,0,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms seized,by other suspected offences,Other trafficking,na,na,2016,Counts,0,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms seized,by other suspected offences,Other forms of organized crime,na,na,2018,Counts,0,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms seized,by other suspected offences,Other forms of organized crime,na,na,2016,Counts,2,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms seized,by other suspected offences,Other forms of organized crime,na,na,2017,Counts,31,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms seized,by other suspected offences,Terrorism,na,na,2016,Counts,0,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms seized,by other suspected offences,Terrorism,na,na,2018,Counts,0,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms seized,by other suspected offences,Terrorism,na,na,2017,Counts,0,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms seized,by other suspected offences,Violent crime,na,na,2017,Counts,60,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms seized,by other suspected offences,Violent crime,na,na,2016,Counts,100,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms seized,by other suspected offences,Violent crime,na,na,2018,Counts,6160,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms seized,by other suspected offences,Other,na,na,2018,Counts,54302,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms seized,by other suspected offences,Other,na,na,2017,Counts,3,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms seized,by other suspected offences,Other,na,na,2016,Counts,14,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms seized,by location,planes and airports,na,na,2018,Counts,1,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms seized,by location,planes and airports,na,na,2016,Counts,5,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms seized,by location,planes and airports,na,na,2017,Counts,62,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms seized,by location,vessels and harbours,na,na,2016,Counts,0,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms seized,by location,vessels and harbours,na,na,2018,Counts,0,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms seized,by location,vessels and harbours,na,na,2017,Counts,3,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms seized,by location,land borders,na,na,2018,Counts,0,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms seized,by location,land borders,na,na,2016,Counts,80,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms seized,by location,land borders,na,na,2017,Counts,259,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms seized,by location,national territory,na,na,2017,Counts,1960,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms seized,by location,national territory,na,na,2016,Counts,4700,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms seized,by location,other,na,na,2017,Counts,0,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms seized,by location,other,na,na,2016,Counts,0,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms seized,by location,other,na,na,2018,Counts,2448,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms seized,by location,unknown,na,na,2017,Counts,0,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms seized,by location,unknown,na,na,2016,Counts,9,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms seized,by location,unknown,na,na,2018,Counts,87166,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms surrendered,by type,revolver,na,na,2016,Counts,7373,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms surrendered,by type,revolver,na,na,2017,Counts,8279,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms surrendered,by type,pistol,na,na,2017,Counts,1701,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms surrendered,by type,pistol,na,na,2016,Counts,1901,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms surrendered,by type,rifle (Inlcuding Carbine),na,na,2016,Counts,1725,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms surrendered,by type,rifle (Inlcuding Carbine),na,na,2017,Counts,2282,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms surrendered,by type,machine gun,na,na,2016,Counts,0,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms surrendered,by type,machine gun,na,na,2017,Counts,4,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms surrendered,by type,submachine gun,na,na,2016,Counts,3,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms surrendered,by type,submachine gun,na,na,2017,Counts,4,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms surrendered,by type,other weapons,na,na,2017,Counts,0,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms surrendered,by type,other weapons,na,na,2016,Counts,2,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms surrendered,by type,Unknown status on type,na,na,2017,Counts,1209,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms surrendered,by type,Unknown status on type,na,na,2016,Counts,651,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms surrendered,by type,shotgun (Including Short Carbine),na,na,2016,Counts,2091,IAFQ
BRA,Brazil,Americas,Latin America and the Caribbean,Arms surrendered,by type,shotgun (Including Short Carbine),na,na,2017,Counts,1589,IAFQ
BWA,Botswana,Africa,Sub-Saharan Africa,Arms seized,by type,Unknown status on type,na,na,2016,Counts,0,IAFQ
BWA,Botswana,Africa,Sub-Saharan Africa,Arms seized,by type,Unknown status on type,na,na,2017,Counts,0,IAFQ
BWA,Botswana,Africa,Sub-Saharan Africa,Arms seized,by type,submachine gun,na,na,2017,Counts,0,IAFQ
BWA,Botswana,Africa,Sub-Saharan Africa,Arms seized,by type,submachine gun,na,na,2016,Counts,0,IAFQ
BWA,Botswana,Africa,Sub-Saharan Africa,Arms seized,by type,machine gun,na,na,2016,Counts,0,IAFQ
BWA,Botswana,Africa,Sub-Saharan Africa,Arms seized,by type,machine gun,na,na,2017,Counts,0,IAFQ
BWA,Botswana,Africa,Sub-Saharan Africa,Arms seized,by type,revolver,na,na,2016,Counts,0,IAFQ
BWA,Botswana,Africa,Sub-Saharan Africa,Arms seized,by type,revolver,na,na,2017,Counts,2,IAFQ
BWA,Botswana,Africa,Sub-Saharan Africa,Arms seized,by type,other weapons,na,na,2017,Counts,2,IAFQ
BWA,Botswana,Africa,Sub-Saharan Africa,Arms seized,by type,other weapons,na,na,2016,Counts,2,IAFQ
BWA,Botswana,Africa,Sub-Saharan Africa,Arms seized,by marking,no marking,na,na,2017,Counts,2,IAFQ
BWA,Botswana,Africa,Sub-Saharan Africa,Arms seized,by marking,unknown Status On Marking,na,na,2016,Counts,2,IAFQ
BWA,Botswana,Africa,Sub-Saharan Africa,Arms seized,by type,pistol,na,na,2016,Counts,3,IAFQ
BWA,Botswana,Africa,Sub-Saharan Africa,Arms seized,by marking,altered marking,na,na,2017,Counts,4,IAFQ
BWA,Botswana,Africa,Sub-Saharan Africa,Arms seized,by type,rifle (Inlcuding Carbine),na,na,2016,Counts,9,IAFQ
BWA,Botswana,Africa,Sub-Saharan Africa,Arms seized,by type,pistol,na,na,2017,Counts,12,IAFQ
BWA,Botswana,Africa,Sub-Saharan Africa,Arms seized,by type,shotgun (Including Short Carbine),na,na,2016,Counts,14,IAFQ
BWA,Botswana,Africa,Sub-Saharan Africa,Arms seized,by type,rifle (Inlcuding Carbine),na,na,2017,Counts,22,IAFQ
BWA,Botswana,Africa,Sub-Saharan Africa,Arms seized,by type,shotgun (Including Short Carbine),na,na,2017,Counts,23,IAFQ
BWA,Botswana,Africa,Sub-Saharan Africa,Arms seized,by marking,uniquely marked,na,na,2016,Counts,26,IAFQ
BWA,Botswana,Africa,Sub-Saharan Africa,Arms seized,by condition,Industrially manufactured arms,na,na,2016,Counts,28,IAFQ
BWA,Botswana,Africa,Sub-Saharan Africa,Arms seized,by marking,uniquely marked,na,na,2017,Counts,55,IAFQ
BWA,Botswana,Africa,Sub-Saharan Africa,Arms seized,by condition,Industrially manufactured arms,na,na,2017,Counts,61,IAFQ
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by type,Unknown status on type,na,na,2016,Counts,0,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by type,Unknown status on type,na,na,2017,Counts,0,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by type,machine gun,na,na,2017,Counts,0,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by type,machine gun,na,na,2016,Counts,0,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by type,shotgun (Including Short Carbine),na,na,2017,Counts,0,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by type,shotgun (Including Short Carbine),na,na,2016,Counts,0,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by type,revolver,na,na,2017,Counts,0,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by type,revolver,na,na,2016,Counts,0,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by location,national territory,na,na,2017,Counts,206,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by location,national territory,na,na,2016,Counts,300,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by legal justification of seizure,illicit posession,na,na,2017,Counts,104,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by legal justification of seizure,illicit manufacture,na,na,2017,Counts,1,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by location,planes and airports,na,na,2017,Counts,1,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by location,planes and airports,na,na,2016,Counts,1,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by legal justification of seizure,illicit use,na,na,2016,Counts,2,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by location,land borders,na,na,2017,Counts,2,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by location,unknown,na,na,2017,Counts,2,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by type,submachine gun,na,na,2016,Counts,3,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by location,unknown,na,na,2016,Counts,3,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by legal justification of seizure,illicit use,na,na,2017,Counts,4,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by legal justification of seizure,other,na,na,2016,Counts,4,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by type,pistol,na,na,2017,Counts,5,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by type,pistol,na,na,2016,Counts,6,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by legal justification of seizure,illicit trafficking,na,na,2017,Counts,7,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by legal justification of seizure,other,na,na,2017,Counts,14,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by type,submachine gun,na,na,2017,Counts,17,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by type,rifle (Inlcuding Carbine),na,na,2016,Counts,32,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by condition,Industrially manufactured arms,na,na,2016,Counts,35,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by marking,uniquely marked,na,na,2016,Counts,41,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by type,rifle (Inlcuding Carbine),na,na,2017,Counts,57,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by condition,otherwise illicitly manufactured,na,na,2017,Counts,59,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by marking,no marking,na,na,2017,Counts,59,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by condition,Industrially manufactured arms,na,na,2017,Counts,74,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by legal justification of seizure,illicit posession,na,na,2016,Counts,74,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by marking,uniquely marked,na,na,2017,Counts,79,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by legal justification of seizure,unknown,na,na,2017,Counts,81,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by type,other weapons,na,na,2017,Counts,132,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by condition,otherwise illicitly manufactured,na,na,2016,Counts,222,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by marking,no marking,na,na,2016,Counts,222,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by legal justification of seizure,unknown,na,na,2016,Counts,224,UNPOL
CAF,Central African Republic,Africa,Sub-Saharan Africa,Arms seized,by type,other weapons,na,na,2016,Counts,263,UNPOL
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by location,unknown,na,na,2019,Counts,0,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by location,unknown,na,na,2018,Counts,0,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by location,other,na,na,2018,Counts,0,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by location,other,na,na,2019,Counts,0,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by location,vessels and harbours,na,na,2018,Counts,0,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by location,vessels and harbours,na,na,2019,Counts,0,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by other suspected offences,Other trafficking,na,na,2018,Counts,0,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by other suspected offences,illicit offences,na,na,2019,Counts,0,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by legal justification of seizure,other,na,na,2019,Counts,0,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by legal justification of seizure,unknown,na,na,2019,Counts,0,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by legal justification of seizure,unknown,na,na,2018,Counts,0,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by legal justification of seizure,Altered markings,na,na,2018,Counts,0,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by legal justification of seizure,Altered markings,na,na,2019,Counts,0,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by legal justification of seizure,illicit trafficking,na,na,2019,Counts,0,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by marking,unknown Status On Marking,na,na,2019,Counts,0,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by marking,unknown Status On Marking,na,na,2018,Counts,0,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by marking,altered marking,na,na,2018,Counts,0,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by marking,altered marking,na,na,2019,Counts,0,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by marking,uniquely marked,na,na,2019,Counts,0,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by marking,uniquely marked,na,na,2018,Counts,0,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by condition,otherwise illicitly manufactured,na,na,2019,Counts,0,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by condition,otherwise illicitly manufactured,na,na,2018,Counts,0,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by condition,Reactivated arms,na,na,2019,Counts,0,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by condition,Reactivated arms,na,na,2018,Counts,0,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by condition,Assembled arms,na,na,2019,Counts,0,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by condition,Assembled arms,na,na,2018,Counts,0,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by type,Unknown status on type,na,na,2019,Counts,0,SOF/IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by type,Unknown status on type,na,na,2018,Counts,0,SOF/IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by type,submachine gun,na,na,2018,Counts,0,SOF/IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by type,submachine gun,na,na,2019,Counts,0,SOF/IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by location,national territory,na,na,2018,Counts,3105,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms found,by type,shotgun (Including Short Carbine),na,na,2018,Counts,34,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms found,by type,shotgun (Including Short Carbine),na,na,2019,Counts,36,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by legal justification of seizure,illicit posession,na,na,2018,Counts,1046,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by location,planes and airports,na,na,2018,Counts,1,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by location,planes and airports,na,na,2019,Counts,1,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms found,by type,machine gun,na,na,2019,Counts,2,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by location,Uniquely identifiable - total uniquely identifiable through marking,na,na,2018,Counts,0,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by location,Uniquely identifiable - from illegitimate owner in national registry,na,na,2019,Counts,157,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by location,Uniquely identifiable - total uniquely identifiable through marking,na,na,2019,Counts,157,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by location,Not uniquely identifiable - Illicitly manufactured,na,na,2019,Counts,417,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by location,Not uniquely identifiable - Illicitly manufactured,na,na,2018,Counts,597,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms found,by type,rifle (Inlcuding Carbine),na,na,2018,Counts,4,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by type,machine gun,na,na,2018,Counts,5,SOF/IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by type,machine gun,na,na,2019,Counts,6,SOF/IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms found,by type,rifle (Inlcuding Carbine),na,na,2019,Counts,8,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms found,by type,other weapons,na,na,2019,Counts,17,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms found,by type,other weapons,na,na,2018,Counts,18,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Individuals arrested/suspected,by type of offences,Only for illicit trafficking in arms,Total,Total,2018,Counts,18,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by condition,Modified arms,na,na,2019,Counts,19,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by condition,Converted arms,na,na,2018,Counts,130,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by condition,Industrially manufactured arms,na,na,2019,Counts,2340,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by condition,Industrially manufactured arms,na,na,2018,Counts,2560,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by location,land borders,na,na,2019,Counts,21,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by condition,Modified arms,na,na,2018,Counts,23,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by legal justification of seizure,illicit trafficking,na,na,2018,Counts,33,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by other suspected offences,illicit offences,na,na,2018,Counts,33,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by location,land borders,na,na,2018,Counts,33,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms surrendered,by type,shotgun (Including Short Carbine),na,na,2018,Counts,608,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms found,by type,revolver,na,na,2018,Counts,37,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms found,by type,pistol,na,na,2018,Counts,53,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms found,by type,pistol,na,na,2019,Counts,58,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms found,by type,revolver,na,na,2019,Counts,61,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by condition,Converted arms,na,na,2019,Counts,87,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by type,rifle (Inlcuding Carbine),na,na,2019,Counts,111,SOF/IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms surrendered,by type,shotgun (Including Short Carbine),na,na,2019,Counts,1411,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by other suspected offences,Drugs,na,na,2019,Counts,126,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms surrendered,by type,rifle (Inlcuding Carbine),na,na,2018,Counts,171,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by legal justification of seizure,other,na,na,2018,Counts,196,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by other suspected offences,Drugs,na,na,2018,Counts,276,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by condition,otherwise illicitly manufactured,na,na,2019,Counts,311,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms surrendered,by type,rifle (Inlcuding Carbine),na,na,2019,Counts,312,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by type,other weapons,na,na,2019,Counts,417,SOF/IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by marking,no marking,na,na,2019,Counts,417,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by legal justification of seizure,illicit manufacture,na,na,2019,Counts,417,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by other suspected offences,Other forms of organized crime,na,na,2019,Counts,417,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by condition,otherwise illicitly manufactured,na,na,2018,Counts,426,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms surrendered,by type,pistol,na,na,2018,Counts,532,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Individuals arrested/suspected,by type of offences,Illicit trafficking of arms and drug trafficking,Total,Total,2018,Counts,556,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by type,other weapons,na,na,2018,Counts,579,SOF/IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by marking,no marking,na,na,2018,Counts,579,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by legal justification of seizure,illicit manufacture,na,na,2018,Counts,579,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by other suspected offences,Other forms of organized crime,na,na,2018,Counts,579,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by type,shotgun (Including Short Carbine),na,na,2019,Counts,633,IAFQ/SOF
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by type,pistol,na,na,2019,Counts,761,SOF/IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by type,pistol,na,na,2018,Counts,776,SOF/IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms surrendered,by type,pistol,na,na,2019,Counts,822,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by type,revolver,na,na,2019,Counts,829,IAFQ/SOF
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by type,revolver,na,na,2018,Counts,865,IAFQ/SOF
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by type,shotgun (Including Short Carbine),na,na,2018,Counts,807,IAFQ/SOF
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by legal justification of seizure,illicit posession,na,na,2019,Counts,1166,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by legal justification of seizure,illicit use,na,na,2019,Counts,1174,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by legal justification of seizure,illicit use,na,na,2018,Counts,1285,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms surrendered,by type,revolver,na,na,2018,Counts,1561,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by type,rifle (Inlcuding Carbine),na,na,2018,Counts,107,SOF/IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms surrendered,by type,revolver,na,na,2019,Counts,2317,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by other suspected offences,Other arms offences,na,na,2018,Counts,2527,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Individuals arrested/suspected,by type of offences,Illicit trafficking andIllicit possession/use of arms,Total,Total,2018,Counts,2597,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by other suspected offences,Other arms offences,na,na,2019,Counts,2631,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Arms seized,by location,national territory,na,na,2019,Counts,2735,IAFQ
CHL,Chile,Americas,Latin America and the Caribbean,Individuals arrested/suspected,by type of offences,Illicit trafficking and other arms offences,Total,Total,2018,Counts,3879,IAFQ
CIV,Côte d’Ivoire,Africa,Sub-Saharan Africa,Arms seized,by type,other weapons,na,na,2016,Counts,0,IAFQ
CIV,Côte d’Ivoire,Africa,Sub-Saharan Africa,Arms seized,by type,other weapons,na,na,2017,Counts,0,IAFQ
CIV,Côte d’Ivoire,Africa,Sub-Saharan Africa,Arms seized,by type,submachine gun,na,na,2017,Counts,0,IAFQ
CIV,Côte d’Ivoire,Africa,Sub-Saharan Africa,Arms seized,by type,submachine gun,na,na,2016,Counts,0,IAFQ
CIV,Côte d’Ivoire,Africa,Sub-Saharan Africa,Arms seized,by type,machine gun,na,na,2016,Counts,0,IAFQ
CIV,Côte d’Ivoire,Africa,Sub-Saharan Africa,Arms seized,by type,machine gun,na,na,2017,Counts,0,IAFQ
CIV,Côte d’Ivoire,Africa,Sub-Saharan Africa,Arms seized,by type,rifle (Inlcuding Carbine),na,na,2016,Counts,0,IAFQ
CIV,Côte d’Ivoire,Africa,Sub-Saharan Africa,Arms seized,by legal justification of seizure,illicit posession,na,na,2016,Counts,180,IAFQ
